age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
34,Local-gov,303867,9th,5,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K
38,Local-gov,286405,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
32,Private,171215,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,48,United-States,<=50K
19,Private,301606,Some-college,10,Never-married,Other-service,Own-child,Black,Male,35,United-States,<=50K
54,Private,142169,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K
42,Self-emp-inc,50122,HS-grad,9,Married-civ-spouse,Sales-Bussiness,Husband,White,Male,60,United-States,<=50K
29,Private,71067,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,55,United-States,<=50K
31,Private,265509,Assoc-voc,11,Separated,Tech-support,Unmarried,Black,Female,32,United-States,<=50K
57,Local-gov,190747,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K
29,Self-emp-not-inc,32280,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,45,United-States,<=50K
38,Self-emp-inc,140854,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K
30,Private,193298,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,<=50K
25,Private,509866,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,78,United-States,<=50K
66,Private,166461,11th,7,Married-civ-spouse,Sales-Bussiness,Husband,White,Male,26,United-States,<=50K
26,Private,314177,HS-grad,9,Never-married,Sales-Bussiness,Not-in-family,Black,Male,40,United-States,<=50K
29,Local-gov,142443,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,<=50K
61,Private,232808,10th,6,Divorced,Other-service,Not-in-family,White,Male,24,United-States,<=50K
23,Self-emp-inc,39844,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,50,United-States,<=50K
80,Self-emp-not-inc,562336,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,20,United-States,<=50K
19,Private,284652,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,15,United-States,<=50K
42,Private,190179,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
19,Private,188864,HS-grad,9,Never-married,Sales-Bussiness,Unmarried,Black,Female,20,United-States,<=50K
61,Self-emp-not-inc,36671,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,United-States,<=50K
17,Private,138293,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,15,United-States,<=50K
47,Private,436770,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
67,Self-emp-inc,116517,Bachelors,13,Widowed,Other-service,Unmarried,White,Female,35,United-States,<=50K
48,Self-emp-inc,26145,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,80,United-States,<=50K
39,Private,180477,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,60,United-States,>50K
23,Self-emp-not-inc,216129,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,30,United-States,<=50K
25,Private,82560,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Male,43,United-States,<=50K
57,Federal-gov,170066,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,40,United-States,<=50K
30,Private,270577,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
31,Local-gov,188798,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,50,United-States,<=50K
68,Private,104438,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,Ireland,>50K
51,Self-emp-not-inc,218311,Some-college,10,Divorced,Sales-Bussiness,Unmarried,White,Female,50,United-States,<=50K
24,Private,182342,Bachelors,13,Never-married,Sales-Bussiness,Own-child,White,Male,40,United-States,<=50K
26,Private,105059,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,20,United-States,<=50K
29,Private,267034,11th,7,Never-married,Craft-repair,Own-child,Black,Male,40,Haiti,<=50K
27,Private,29904,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,40,United-States,<=50K
23,Private,130905,Bachelors,13,Never-married,Sales-Bussiness,Own-child,White,Female,40,United-States,<=50K
33,Private,153151,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K
29,Private,244566,HS-grad,9,Divorced,MachineInsp-Op,Unmarried,White,Male,40,United-States,<=50K
42,State-gov,148316,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K
33,Local-gov,220430,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,70,United-States,>50K
18,Private,156764,11th,7,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K
36,Private,370767,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,<=50K
48,Private,118023,Prof-school,15,Divorced,Sales-Bussiness,Not-in-family,White,Male,13,United-States,<=50K
60,Private,52152,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,<=50K
33,Private,204829,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,45,United-States,<=50K
65,Local-gov,221026,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,20,United-States,<=50K
30,Private,197058,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
23,Private,201680,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
28,Private,31778,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K
58,Self-emp-not-inc,216824,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,30,United-States,<=50K
39,Private,102953,Bachelors,13,Married-civ-spouse,Sales-Bussiness,Husband,White,Male,55,United-States,>50K
32,Private,509350,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,50,Canada,>50K
22,Self-emp-inc,269583,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
28,Private,173673,5th-6th,3,Never-married,Other-service,Not-in-family,White,Female,40,Mexico,<=50K
31,Private,237317,9th,5,Never-married,Craft-repair,Not-in-family,Other,Male,45,United-States,<=50K
29,Self-emp-inc,260729,HS-grad,9,Married-civ-spouse,Sales-Bussiness,Wife,White,Female,25,United-States,>50K
35,Private,194960,HS-grad,9,Never-married,Farming-fishing,Not-in-family,Other,Male,40,Puerto-Rico,<=50K
24,Private,241951,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,Black,Female,40,United-States,<=50K
49,Private,250733,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,46,United-States,<=50K
47,Local-gov,272182,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Male,40,United-States,<=50K
75,Private,188612,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
26,Private,256000,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K
28,Private,222442,HS-grad,9,Married-civ-spouse,Sales-Bussiness,Husband,White,Male,51,Cuba,<=50K
25,Private,182227,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,30,United-States,<=50K
25,Private,206600,12th,8,Married-civ-spouse,MachineInsp-Op,Husband,White,Male,40,El-Salvador,<=50K
55,Private,28735,HS-grad,9,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,45,United-States,<=50K
53,Self-emp-inc,128272,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,70,United-States,>50K
32,Federal-gov,44777,HS-grad,9,Separated,MachineInsp-Op,Not-in-family,Black,Male,46,United-States,<=50K
18,Private,112974,11th,7,Never-married,Prof-specialty,Other-relative,White,Male,3,United-States,<=50K
51,Private,171914,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
38,Private,109231,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
17,Private,32763,10th,6,Never-married,Other-service,Own-child,White,Male,15,United-States,<=50K
24,Private,153082,HS-grad,9,Never-married,Sales-Bussiness,Not-in-family,White,Male,30,United-States,<=50K
55,Local-gov,143949,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,45,United-States,>50K
45,Self-emp-not-inc,204205,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,65,United-States,<=50K
37,State-gov,354929,Assoc-acdm,12,Divorced,Protective-serv,Not-in-family,Black,Male,38,United-States,<=50K
54,Private,175262,Preschool,1,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,China,<=50K
26,Private,178140,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,45,United-States,>50K
20,Private,133061,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K
38,Self-emp-not-inc,214008,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
56,Private,172364,HS-grad,9,Married-civ-spouse,MachineInsp-Op,Husband,White,Male,40,United-States,<=50K
20,Private,218215,Some-college,10,Never-married,Sales-Bussiness,Own-child,White,Female,30,United-States,<=50K
34,Private,405386,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,28,United-States,<=50K
21,Private,257781,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,30,United-States,<=50K
38,Private,22245,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K
51,Federal-gov,217647,Some-college,10,Divorced,Prof-specialty,Not-in-family,Black,Female,40,United-States,<=50K
37,Private,83893,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K
48,Private,345006,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,45,Mexico,<=50K
55,Self-emp-not-inc,283635,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Female,35,United-States,<=50K
37,State-gov,136137,Some-college,10,Separated,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K
27,Private,109611,9th,5,Married-civ-spouse,MachineInsp-Op,Wife,White,Female,37,Portugal,<=50K
39,Private,174242,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
24,Private,142227,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,30,United-States,<=50K
45,Private,213620,HS-grad,9,Never-married,Other-service,Own-child,White,Female,40,United-States,<=50K
23,Private,126945,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K
44,Private,83237,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,>50K
36,Private,111377,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
27,Private,89598,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,60,United-States,<=50K
19,Private,410543,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
28,Private,149652,10th,6,Never-married,Other-service,Own-child,Black,Female,30,United-States,<=50K
36,Private,181705,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
50,Self-emp-inc,100029,Bachelors,13,Widowed,Sales-Bussiness,Unmarried,White,Male,65,United-States,>50K
37,Private,112271,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
25,Local-gov,335005,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,35,Italy,<=50K
25,Self-emp-not-inc,108001,9th,5,Never-married,Craft-repair,Not-in-family,White,Male,15,United-States,<=50K
57,Self-emp-not-inc,291529,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,13,United-States,>50K
23,Private,215395,HS-grad,9,Never-married,MachineInsp-Op,Not-in-family,White,Male,40,United-States,<=50K
28,Private,410450,Bachelors,13,Divorced,Other-service,Unmarried,White,Female,48,England,>50K
46,Self-emp-not-inc,328216,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K
62,State-gov,33142,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K
50,Private,207367,Some-college,10,Married-spouse-absent,Other-service,Not-in-family,White,Female,40,Cuba,<=50K
42,Private,26672,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,60,United-States,<=50K
56,Private,147989,Some-college,10,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K
55,Private,76860,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Male,40,Philippines,<=50K
68,Private,50351,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,20,United-States,<=50K
60,Federal-gov,27466,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,40,England,<=50K
30,Private,202450,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,65,United-States,>50K
35,Self-emp-not-inc,256992,5th-6th,3,Married-civ-spouse,Other-service,Wife,White,Female,15,Mexico,<=50K
47,Local-gov,228372,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,48,United-States,>50K
40,State-gov,91949,Doctorate,16,Never-married,Prof-specialty,Not-in-family,Black,Female,40,United-States,<=50K
38,Private,168322,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,<=50K
48,Private,83444,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,43,United-States,>50K
45,Private,168837,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,24,Canada,>50K
21,State-gov,181761,Some-college,10,Never-married,Tech-support,Own-child,White,Female,10,United-States,<=50K
24,Local-gov,201664,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,40,United-States,<=50K
36,Private,220511,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
33,Local-gov,147654,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,<=50K
52,Private,72743,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,50,United-States,<=50K
40,Private,228535,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,36,United-States,>50K
36,Private,222584,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K
61,Self-emp-not-inc,50483,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,56,United-States,<=50K
39,Self-emp-inc,154641,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,60,United-States,<=50K
42,Private,198316,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,35,United-States,<=50K
43,Private,185670,1st-4th,2,Widowed,Prof-specialty,Unmarried,White,Female,21,Mexico,<=50K
41,Private,216461,Some-college,10,Divorced,Adm-clerical,Own-child,Black,Female,40,United-States,<=50K
32,Private,105650,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,50,United-States,>50K
36,State-gov,98037,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,40,United-States,<=50K
45,Local-gov,86644,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,55,United-States,<=50K
58,Self-emp-not-inc,203039,9th,5,Separated,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K
59,Private,202682,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
33,State-gov,357691,Masters,14,Married-civ-spouse,Protective-serv,Husband,Black,Male,40,United-States,<=50K
57,Private,78707,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K
44,Private,191814,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K
52,Private,266529,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K
56,Private,197369,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
62,Private,162825,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
38,Private,172538,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
48,Self-emp-not-inc,160724,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,40,Japan,<=50K
27,Private,136094,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K
24,Private,190143,Bachelors,13,Married-civ-spouse,Sales-Bussiness,Husband,White,Male,40,United-States,<=50K
43,Private,309932,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
33,Self-emp-not-inc,99761,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,15,United-States,<=50K
29,Private,29865,HS-grad,9,Divorced,Sales-Bussiness,Not-in-family,Amer-Indian-Eskimo,Female,50,United-States,<=50K
50,Private,269095,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
63,Self-emp-not-inc,33487,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
58,Private,94741,12th,8,Married-civ-spouse,Other-service,Wife,White,Female,24,United-States,<=50K
72,Self-emp-not-inc,285408,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,28,United-States,>50K
34,Private,167893,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,64,United-States,>50K
46,Local-gov,441542,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Black,Male,40,United-States,<=50K
36,Local-gov,293358,Some-college,10,Never-married,Exec-managerial,Unmarried,Black,Female,48,United-States,<=50K
23,Private,347292,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K
